27061.23703643757 -4856.0 [5.0, 20.0, 23.0, 8.0, 24.0, 7.0, 26.0, 18.0, 17.0, 28.0, 3.0, 22.0, 21.0, 29.0, 25.0, 19.0, 9.0, 16.0, 14.0, 27.0, 11.0, 15.0, 1.0, 10.0, 13.0, 6.0, 4.0, 12.0, 2.0]
28558.46257293924 -5119.0 [5.0, 24.0, 13.0, 10.0, 28.0, 22.0, 20.0, 21.0, 15.0, 17.0, 16.0, 2.0, 3.0, 19.0, 27.0, 29.0, 12.0, 25.0, 18.0, 23.0, 4.0, 26.0, 14.0, 1.0, 7.0, 8.0, 9.0, 11.0, 6.0]
27515.140024590506 -4940.0 [1.0, 4.0, 9.0, 15.0, 22.0, 2.0, 16.0, 8.0, 27.0, 17.0, 29.0, 28.0, 25.0, 26.0, 7.0, 20.0, 12.0, 14.0, 18.0, 13.0, 5.0, 10.0, 11.0, 19.0, 21.0, 23.0, 6.0, 24.0, 3.0]
22995.391190539718 -4122.0 [9.0, 19.0, 11.0, 10.0, 3.0, 20.0, 4.0, 23.0, 25.0, 21.0, 24.0, 16.0, 29.0, 13.0, 27.0, 8.0, 1.0, 22.0, 2.0, 7.0, 14.0, 18.0, 26.0, 5.0, 6.0, 15.0, 17.0, 12.0, 28.0]
27693.56065737798 -4973.0 [20.0, 6.0, 23.0, 18.0, 29.0, 2.0, 16.0, 11.0, 26.0, 1.0, 27.0, 7.0, 10.0, 25.0, 13.0, 9.0, 22.0, 28.0, 15.0, 14.0, 21.0, 4.0, 19.0, 5.0, 24.0, 3.0, 17.0, 8.0, 12.0]
24516.052342896382 -4397.0 [3.0, 18.0, 12.0, 25.0, 5.0, 14.0, 8.0, 13.0, 6.0, 23.0, 29.0, 16.0, 19.0, 24.0, 7.0, 2.0, 1.0, 28.0, 21.0, 9.0, 26.0, 4.0, 15.0, 17.0, 11.0, 27.0, 20.0, 10.0, 22.0]
26222.11920540655 -4707.0 [12.0, 6.0, 2.0, 14.0, 15.0, 5.0, 11.0, 29.0, 26.0, 22.0, 20.0, 7.0, 18.0, 27.0, 21.0, 25.0, 16.0, 9.0, 4.0, 23.0, 19.0, 3.0, 13.0, 8.0, 28.0, 17.0, 10.0, 1.0, 24.0]
26325.574598522242 -4732.0 [21.0, 17.0, 23.0, 14.0, 6.0, 22.0, 20.0, 2.0, 12.0, 25.0, 7.0, 9.0, 29.0, 13.0, 15.0, 18.0, 28.0, 26.0, 24.0, 8.0, 27.0, 11.0, 16.0, 10.0, 5.0, 1.0, 19.0, 3.0, 4.0]
21341.92834483413 -3825.0 [11.0, 3.0, 29.0, 20.0, 2.0, 12.0, 14.0, 17.0, 24.0, 28.0, 6.0, 5.0, 9.0, 22.0, 10.0, 18.0, 4.0, 21.0, 15.0, 13.0, 25.0, 8.0, 1.0, 7.0, 23.0, 19.0, 26.0, 16.0, 27.0]
23042.880247655936 -4150.0 [18.0, 29.0, 20.0, 8.0, 25.0, 23.0, 1.0, 24.0, 3.0, 10.0, 5.0, 4.0, 2.0, 16.0, 7.0, 11.0, 14.0, 26.0, 13.0, 19.0, 9.0, 6.0, 17.0, 15.0, 22.0, 21.0, 28.0, 27.0, 12.0]
25503.697982596528 -4575.0 [16.0, 22.0, 2.0, 20.0, 1.0, 14.0, 5.0, 12.0, 3.0, 15.0, 8.0, 24.0, 21.0, 13.0, 25.0, 6.0, 26.0, 18.0, 11.0, 29.0, 10.0, 27.0, 19.0, 7.0, 23.0, 9.0, 4.0, 28.0, 17.0]
24557.02095496743 -4413.0 [29.0, 17.0, 22.0, 6.0, 15.0, 18.0, 19.0, 14.0, 26.0, 10.0, 27.0, 25.0, 3.0, 1.0, 4.0, 16.0, 7.0, 5.0, 9.0, 11.0, 23.0, 28.0, 20.0, 13.0, 21.0, 12.0, 24.0, 8.0, 2.0]
23707.35670649807 -4255.0 [28.0, 26.0, 16.0, 23.0, 27.0, 5.0, 29.0, 17.0, 14.0, 18.0, 12.0, 8.0, 20.0, 2.0, 25.0, 13.0, 11.0, 10.0, 6.0, 21.0, 7.0, 19.0, 3.0, 22.0, 1.0, 9.0, 15.0, 4.0, 24.0]
25083.639880818962 -4508.0 [6.0, 28.0, 25.0, 4.0, 29.0, 3.0, 7.0, 21.0, 24.0, 16.0, 10.0, 12.0, 27.0, 2.0, 20.0, 26.0, 19.0, 9.0, 1.0, 17.0, 8.0, 11.0, 23.0, 18.0, 14.0, 15.0, 22.0, 13.0, 5.0]
26552.12210467561 -4766.0 [17.0, 28.0, 24.0, 12.0, 6.0, 10.0, 7.0, 9.0, 14.0, 20.0, 15.0, 3.0, 19.0, 18.0, 23.0, 27.0, 21.0, 4.0, 13.0, 26.0, 11.0, 22.0, 29.0, 25.0, 5.0, 1.0, 8.0, 2.0, 16.0]
20702.41757525249 -3713.0 [23.0, 16.0, 6.0, 12.0, 14.0, 7.0, 22.0, 17.0, 15.0, 18.0, 26.0, 29.0, 21.0, 10.0, 3.0, 2.0, 8.0, 5.0, 25.0, 24.0, 13.0, 11.0, 4.0, 28.0, 27.0, 1.0, 9.0, 20.0, 19.0]
23429.74293886163 -4203.0 [25.0, 8.0, 10.0, 26.0, 12.0, 28.0, 20.0, 27.0, 22.0, 13.0, 19.0, 5.0, 6.0, 16.0, 23.0, 11.0, 17.0, 15.0, 18.0, 3.0, 1.0, 7.0, 29.0, 21.0, 2.0, 14.0, 4.0, 9.0, 24.0]
22287.28221439956 -3995.0 [13.0, 19.0, 4.0, 25.0, 23.0, 11.0, 24.0, 14.0, 18.0, 1.0, 15.0, 3.0, 8.0, 9.0, 26.0, 29.0, 12.0, 16.0, 5.0, 21.0, 28.0, 10.0, 20.0, 17.0, 22.0, 6.0, 2.0, 7.0, 27.0]
27380.138297387155 -4929.0 [23.0, 2.0, 25.0, 5.0, 22.0, 3.0, 4.0, 29.0, 20.0, 15.0, 17.0, 6.0, 24.0, 14.0, 1.0, 28.0, 19.0, 13.0, 18.0, 7.0, 21.0, 9.0, 8.0, 27.0, 11.0, 12.0, 16.0, 10.0, 26.0]
22537.07578544352 -4036.0 [7.0, 19.0, 12.0, 6.0, 16.0, 3.0, 11.0, 2.0, 18.0, 24.0, 8.0, 21.0, 9.0, 22.0, 17.0, 14.0, 29.0, 26.0, 10.0, 4.0, 23.0, 1.0, 13.0, 15.0, 27.0, 25.0, 28.0, 5.0, 20.0]
21441.724192669993 -3844.0 [27.0, 29.0, 26.0, 15.0, 14.0, 18.0, 22.0, 13.0, 28.0, 17.0, 19.0, 20.0, 11.0, 16.0, 5.0, 9.0, 7.0, 8.0, 4.0, 24.0, 10.0, 2.0, 3.0, 1.0, 6.0, 12.0, 21.0, 25.0, 23.0]
26688.573725581602 -4792.0 [22.0, 9.0, 17.0, 3.0, 15.0, 16.0, 21.0, 1.0, 14.0, 28.0, 25.0, 4.0, 11.0, 18.0, 6.0, 27.0, 23.0, 8.0, 5.0, 19.0, 20.0, 26.0, 24.0, 29.0, 2.0, 13.0, 12.0, 7.0, 10.0]
23679.960758261237 -4245.0 [9.0, 8.0, 19.0, 28.0, 13.0, 4.0, 17.0, 18.0, 14.0, 11.0, 26.0, 22.0, 5.0, 24.0, 29.0, 15.0, 12.0, 23.0, 16.0, 27.0, 7.0, 2.0, 25.0, 6.0, 1.0, 20.0, 10.0, 21.0, 3.0]
18629.956825482077 -3319.0 [12.0, 29.0, 1.0, 28.0, 16.0, 9.0, 15.0, 18.0, 20.0, 13.0, 27.0, 24.0, 10.0, 7.0, 4.0, 14.0, 17.0, 11.0, 19.0, 25.0, 22.0, 2.0, 23.0, 8.0, 26.0, 3.0, 5.0, 21.0, 6.0]
27314.539122005892 -4898.0 [8.0, 25.0, 26.0, 19.0, 10.0, 21.0, 29.0, 20.0, 11.0, 5.0, 12.0, 7.0, 23.0, 16.0, 2.0, 9.0, 22.0, 28.0, 27.0, 15.0, 24.0, 18.0, 4.0, 13.0, 3.0, 1.0, 17.0, 6.0, 14.0]
26962.201441324843 -4847.0 [23.0, 14.0, 6.0, 13.0, 12.0, 25.0, 20.0, 11.0, 26.0, 27.0, 16.0, 5.0, 3.0, 22.0, 9.0, 8.0, 7.0, 15.0, 18.0, 29.0, 17.0, 1.0, 21.0, 19.0, 24.0, 28.0, 2.0, 4.0, 10.0]
22429.12288806875 -4030.0 [8.0, 6.0, 29.0, 9.0, 3.0, 22.0, 15.0, 17.0, 26.0, 21.0, 20.0, 28.0, 27.0, 24.0, 25.0, 18.0, 14.0, 5.0, 7.0, 1.0, 10.0, 4.0, 12.0, 13.0, 23.0, 19.0, 16.0, 11.0, 2.0]
26599.67505193914 -4781.0 [20.0, 13.0, 22.0, 1.0, 24.0, 23.0, 12.0, 5.0, 26.0, 2.0, 15.0, 10.0, 25.0, 9.0, 19.0, 11.0, 16.0, 8.0, 21.0, 28.0, 18.0, 7.0, 3.0, 14.0, 6.0, 17.0, 29.0, 27.0, 4.0]
29527.184822015315 -5291.0 [10.0, 7.0, 2.0, 16.0, 3.0, 27.0, 12.0, 22.0, 6.0, 29.0, 17.0, 8.0, 18.0, 26.0, 28.0, 15.0, 19.0, 14.0, 5.0, 23.0, 25.0, 24.0, 9.0, 4.0, 11.0, 21.0, 13.0, 20.0, 1.0]
22382.599989698716 -4019.0 [6.0, 29.0, 9.0, 3.0, 22.0, 15.0, 17.0, 26.0, 21.0, 20.0, 28.0, 27.0, 24.0, 25.0, 18.0, 14.0, 5.0, 7.0, 11.0, 1.0, 10.0, 4.0, 12.0, 13.0, 23.0, 19.0, 16.0, 2.0, 8.0]
21653.83988068552 -3881.0 [25.0, 19.0, 4.0, 20.0, 18.0, 9.0, 5.0, 10.0, 13.0, 12.0, 29.0, 1.0, 6.0, 21.0, 26.0, 8.0, 7.0, 22.0, 3.0, 15.0, 28.0, 16.0, 27.0, 24.0, 17.0, 14.0, 2.0, 11.0, 23.0]
22083.150171560377 -3964.0 [5.0, 23.0, 12.0, 6.0, 24.0, 4.0, 25.0, 17.0, 11.0, 27.0, 9.0, 29.0, 18.0, 16.0, 20.0, 2.0, 28.0, 21.0, 1.0, 26.0, 8.0, 7.0, 19.0, 3.0, 14.0, 15.0, 22.0, 13.0, 10.0]
27638.626249630797 -4961.0 [5.0, 12.0, 1.0, 14.0, 15.0, 22.0, 24.0, 19.0, 27.0, 10.0, 3.0, 7.0, 6.0, 17.0, 2.0, 26.0, 16.0, 28.0, 11.0, 29.0, 13.0, 9.0, 18.0, 8.0, 23.0, 20.0, 4.0, 21.0, 25.0]
23802.69423709835 -4264.0 [23.0, 25.0, 9.0, 8.0, 16.0, 27.0, 5.0, 18.0, 2.0, 3.0, 7.0, 15.0, 6.0, 21.0, 20.0, 13.0, 12.0, 4.0, 10.0, 19.0, 22.0, 28.0, 17.0, 11.0, 14.0, 26.0, 29.0, 1.0, 24.0]
23695.280950056323 -4248.0 [14.0, 18.0, 6.0, 11.0, 25.0, 16.0, 1.0, 22.0, 24.0, 23.0, 29.0, 9.0, 10.0, 12.0, 4.0, 26.0, 8.0, 20.0, 5.0, 2.0, 15.0, 17.0, 19.0, 7.0, 27.0, 28.0, 13.0, 21.0, 3.0]
26354.84006552979 -4734.0 [23.0, 24.0, 26.0, 15.0, 22.0, 10.0, 8.0, 25.0, 20.0, 3.0, 1.0, 6.0, 21.0, 11.0, 4.0, 14.0, 2.0, 28.0, 9.0, 16.0, 17.0, 12.0, 19.0, 13.0, 5.0, 18.0, 7.0, 29.0, 27.0]
22845.03611421471 -4096.0 [5.0, 1.0, 23.0, 6.0, 14.0, 22.0, 2.0, 27.0, 10.0, 24.0, 16.0, 15.0, 11.0, 17.0, 3.0, 26.0, 25.0, 8.0, 18.0, 13.0, 9.0, 21.0, 28.0, 12.0, 4.0, 20.0, 19.0, 7.0, 29.0]
22975.262147343186 -4116.0 [5.0, 27.0, 23.0, 16.0, 20.0, 10.0, 25.0, 19.0, 24.0, 9.0, 14.0, 8.0, 1.0, 12.0, 15.0, 28.0, 2.0, 7.0, 22.0, 11.0, 18.0, 3.0, 29.0, 4.0, 26.0, 17.0, 13.0, 21.0, 6.0]
21002.289911905755 -3756.0 [17.0, 27.0, 7.0, 11.0, 22.0, 1.0, 4.0, 20.0, 18.0, 16.0, 9.0, 13.0, 28.0, 6.0, 12.0, 15.0, 25.0, 8.0, 3.0, 29.0, 2.0, 10.0, 24.0, 23.0, 21.0, 5.0, 26.0, 19.0, 14.0]
24592.262836706377 -4417.0 [20.0, 29.0, 17.0, 25.0, 18.0, 26.0, 5.0, 4.0, 8.0, 12.0, 21.0, 16.0, 24.0, 2.0, 13.0, 15.0, 14.0, 3.0, 7.0, 9.0, 19.0, 11.0, 23.0, 27.0, 22.0, 6.0, 28.0, 1.0, 10.0]
23236.70961421605 -4179.0 [11.0, 16.0, 9.0, 24.0, 10.0, 13.0, 17.0, 18.0, 20.0, 28.0, 12.0, 23.0, 19.0, 15.0, 6.0, 2.0, 4.0, 3.0, 1.0, 7.0, 27.0, 25.0, 8.0, 21.0, 5.0, 29.0, 14.0, 26.0, 22.0]
24156.368718000616 -4336.0 [29.0, 11.0, 10.0, 19.0, 7.0, 14.0, 26.0, 27.0, 25.0, 13.0, 20.0, 3.0, 9.0, 18.0, 12.0, 2.0, 28.0, 4.0, 22.0, 15.0, 23.0, 21.0, 5.0, 16.0, 1.0, 6.0, 24.0, 8.0, 17.0]
26058.209633886992 -4681.0 [15.0, 22.0, 24.0, 19.0, 3.0, 6.0, 17.0, 2.0, 26.0, 28.0, 11.0, 25.0, 1.0, 14.0, 29.0, 13.0, 8.0, 23.0, 12.0, 20.0, 18.0, 16.0, 7.0, 9.0, 10.0, 21.0, 5.0, 27.0, 4.0]
21260.315186815344 -3815.0 [16.0, 15.0, 14.0, 4.0, 19.0, 2.0, 21.0, 25.0, 23.0, 8.0, 26.0, 27.0, 6.0, 28.0, 24.0, 18.0, 7.0, 10.0, 17.0, 22.0, 5.0, 20.0, 3.0, 13.0, 29.0, 9.0, 12.0, 1.0, 11.0]
24201.953260117363 -4339.0 [5.0, 2.0, 27.0, 23.0, 4.0, 17.0, 21.0, 24.0, 8.0, 10.0, 11.0, 3.0, 19.0, 25.0, 26.0, 6.0, 1.0, 28.0, 9.0, 14.0, 7.0, 12.0, 15.0, 18.0, 29.0, 20.0, 22.0, 16.0, 13.0]
22866.128167406598 -4097.0 [21.0, 9.0, 22.0, 17.0, 14.0, 29.0, 26.0, 10.0, 4.0, 23.0, 1.0, 13.0, 15.0, 27.0, 7.0, 19.0, 12.0, 6.0, 16.0, 3.0, 11.0, 2.0, 18.0, 24.0, 8.0, 25.0, 28.0, 5.0, 20.0]
27000.4931527276 -4849.0 [19.0, 21.0, 6.0, 8.0, 25.0, 12.0, 20.0, 14.0, 26.0, 1.0, 15.0, 22.0, 29.0, 23.0, 10.0, 13.0, 18.0, 27.0, 28.0, 17.0, 9.0, 5.0, 16.0, 2.0, 3.0, 7.0, 24.0, 4.0, 11.0]
21950.49330345151 -3929.0 [19.0, 20.0, 27.0, 16.0, 17.0, 4.0, 12.0, 29.0, 5.0, 1.0, 8.0, 13.0, 10.0, 24.0, 25.0, 2.0, 9.0, 28.0, 21.0, 23.0, 15.0, 14.0, 11.0, 3.0, 18.0, 22.0, 7.0, 26.0, 6.0]
23033.170253730204 -4139.0 [7.0, 11.0, 29.0, 19.0, 9.0, 13.0, 6.0, 21.0, 24.0, 23.0, 2.0, 22.0, 4.0, 17.0, 28.0, 12.0, 20.0, 26.0, 3.0, 14.0, 15.0, 5.0, 1.0, 10.0, 18.0, 27.0, 8.0, 16.0, 25.0]
26426.51170066185 -4749.0 [2.0, 13.0, 10.0, 24.0, 7.0, 5.0, 4.0, 12.0, 19.0, 15.0, 1.0, 18.0, 14.0, 16.0, 27.0, 8.0, 9.0, 23.0, 22.0, 26.0, 25.0, 28.0, 11.0, 6.0, 29.0, 21.0, 3.0, 20.0, 17.0]
25540.401812975313 -4591.0 [17.0, 3.0, 20.0, 24.0, 7.0, 6.0, 29.0, 21.0, 10.0, 13.0, 2.0, 5.0, 4.0, 12.0, 19.0, 15.0, 1.0, 18.0, 14.0, 16.0, 27.0, 8.0, 9.0, 23.0, 22.0, 26.0, 25.0, 28.0, 11.0]
22968.340315647598 -4107.0 [29.0, 23.0, 13.0, 8.0, 28.0, 24.0, 27.0, 20.0, 22.0, 18.0, 25.0, 12.0, 7.0, 19.0, 10.0, 17.0, 1.0, 16.0, 14.0, 6.0, 21.0, 2.0, 3.0, 15.0, 26.0, 5.0, 9.0, 4.0, 11.0]
22800.918528972885 -4093.0 [5.0, 23.0, 12.0, 6.0, 24.0, 4.0, 25.0, 17.0, 11.0, 27.0, 2.0, 28.0, 21.0, 1.0, 26.0, 8.0, 7.0, 19.0, 3.0, 14.0, 15.0, 22.0, 9.0, 29.0, 18.0, 16.0, 20.0, 13.0, 10.0]
19543.47422724671 -3486.0 [12.0, 29.0, 1.0, 28.0, 16.0, 9.0, 15.0, 18.0, 20.0, 13.0, 27.0, 10.0, 7.0, 4.0, 14.0, 17.0, 11.0, 19.0, 25.0, 2.0, 23.0, 8.0, 26.0, 3.0, 5.0, 21.0, 6.0, 24.0, 22.0]
24100.011025425072 -4326.0 [23.0, 25.0, 6.0, 10.0, 11.0, 13.0, 26.0, 24.0, 1.0, 27.0, 3.0, 9.0, 29.0, 22.0, 16.0, 28.0, 8.0, 14.0, 5.0, 21.0, 17.0, 20.0, 18.0, 19.0, 2.0, 4.0, 15.0, 7.0, 12.0]
26755.24320539665 -4813.0 [23.0, 2.0, 25.0, 5.0, 22.0, 3.0, 4.0, 29.0, 20.0, 15.0, 17.0, 6.0, 24.0, 14.0, 1.0, 28.0, 19.0, 13.0, 7.0, 21.0, 9.0, 8.0, 27.0, 11.0, 18.0, 12.0, 16.0, 10.0, 26.0]
22639.040849395293 -4071.0 [4.0, 13.0, 10.0, 6.0, 25.0, 21.0, 15.0, 18.0, 5.0, 3.0, 16.0, 19.0, 8.0, 26.0, 17.0, 22.0, 11.0, 24.0, 9.0, 28.0, 1.0, 12.0, 7.0, 23.0, 27.0, 20.0, 29.0, 14.0, 2.0]
23743.529128846356 -4258.0 [12.0, 20.0, 7.0, 21.0, 3.0, 25.0, 1.0, 6.0, 14.0, 22.0, 17.0, 13.0, 10.0, 11.0, 19.0, 28.0, 18.0, 4.0, 24.0, 5.0, 26.0, 8.0, 27.0, 2.0, 29.0, 16.0, 23.0, 9.0, 15.0]
23991.484541068145 -4305.0 [6.0, 29.0, 9.0, 3.0, 22.0, 15.0, 17.0, 26.0, 21.0, 20.0, 28.0, 27.0, 24.0, 25.0, 18.0, 8.0, 14.0, 5.0, 7.0, 11.0, 1.0, 10.0, 4.0, 12.0, 13.0, 23.0, 19.0, 16.0, 2.0]
